ori9,fill_rows,n_rows,fill_mass,total_estimated,reported_2024,fill_sources,last_usable_year_before_2024,usable_rows_2024,agency_name_std,agency_type_norm,population_latest_nibrs,county_fips,place_fips,county_fips_source,years_since_last_real_report,on_fbi_2024_roster
MA0054200,5,7,2.7236264279762796,22.72362642797628,15.0,hist_median,2019.0,0.0,ENDICOTT COLLEGE,unknown,,,,,5.0,False
TN0590600,7,7,2.7229497487088605,2.7229497487088605,0.0,hist_median,2021.0,0.0,SPR HENRY HORTON,special_jurisdiction,0.0,117.0,12880.0,srs_agency_header,3.0,False
IN366SP00,7,7,2.7168195500122874,2.7168195500122874,0.0,hist_median,2018.0,0.0,SP PULASKI COUNTY,state_law_enforcement,0.0,131.0,99131.0,srs_agency_header,6.0,False
FL0589000,7,7,2.7141176513654,2.7141176513654,1.0,hist_median|partial_uplift_sanity_cap_hist_median,2020.0,0.0,HP SARASOTA COUNTY,state_law_enforcement,0.0,115.0,73900.0,srs_agency_header,4.0,True
FL0219000,7,7,2.700212314225053,2.700212314225053,0.0,hist_median,2019.0,0.0,HP GILCHRIST COUNTY,state_law_enforcement,0.0,41.0,99041.0,srs_agency_header,5.0,True
FL0679000,7,7,2.700212314225053,2.700212314225053,1.0,hist_median|partial_uplift_sanity_cap_hist_median,2019.0,0.0,HP WASHINGTON COUNTY,state_law_enforcement,0.0,133.0,99133.0,srs_agency_header,5.0,True
MO0820800,7,7,2.6924369774504076,2.6924369774504076,0.0,hist_median,2018.0,0.0,FRANKFORD,local_police,351.0,163.0,25552.0,srs_agency_header,6.0,True
CA0029900,7,7,2.6818119797293907,2.6818119797293907,0.0,hist_median,2019.0,0.0,HP ALPINE COUNTY,state_law_enforcement,0.0,3.0,99003.0,srs_agency_header,5.0,False
AL0160400,7,7,2.6798010711553175,2.6798010711553175,0.0,hist_median,2021.0,0.0,FULTON,local_police,253.0,25.0,28504.0,srs_agency_header,3.0,True
MS0680400,7,7,2.674066462801428,2.674066462801428,0.0,hist_median,2020.0,0.0,WEBB,local_police,469.0,135.0,,fbi_cde_agency_roster,4.0,True
LA0430500,7,7,2.6620942187231247,2.6620942187231247,0.0,hist_median,2018.0,0.0,FLORIEN,local_police,607.0,85.0,25860.0,srs_agency_header,6.0,True
ND0520300,7,7,2.6518173994961476,2.6518173994961476,0.0,hist_median,2019.0,0.0,FESSENDEN,local_police,456.0,103.0,26180.0,srs_agency_header,5.0,False
KS0220200,7,7,2.649000683596097,2.649000683596097,0.0,hist_median,2021.0,0.0,TROY,local_police,976.0,43.0,71575.0,srs_agency_header,3.0,True
IN301SP00,7,7,2.640538811262004,2.640538811262004,0.0,hist_median,2019.0,0.0,SP ADAMS COUNTY,state_law_enforcement,0.0,1.0,99001.0,srs_agency_header,5.0,False
LA0530800,7,7,2.6405310337002157,2.6405310337002157,0.0,hist_median,2021.0,0.0,TICKFAW,local_police,788.0,105.0,75670.0,srs_agency_header,3.0,True
OK051229E,7,7,2.6244117094322865,2.6244117094322865,0.0,hist_median,2021.0,0.0,,special_jurisdiction,0.0,,,,3.0,False
PA0633800,7,7,2.6191722237734423,2.6191722237734423,0.0,hist_median,2019.0,0.0,MIDWAY,local_police,913.0,125.0,49240.0,srs_agency_header,5.0,False
WV0350600,7,7,2.607711218276264,2.607711218276264,0.0,hist_median,2019.0,0.0,WEST LIBERTY UNIVERSITY,special_jurisdiction,0.0,69.0,85876.0,srs_agency_header,5.0,True
PA0160200,7,7,2.605475644452918,2.605475644452918,0.0,hist_median,2018.0,0.0,NEW BETHLEHEM,local_police,2716.0,31.0,53248.0,srs_agency_header,6.0,False
IN0910300,7,7,2.5694409884619485,2.5694409884619485,0.0,hist_median,2020.0,0.0,MONON,local_police,1944.0,181.0,50148.0,srs_agency_header,4.0,True
KS0780600,7,7,2.5614423581552965,2.5614423581552965,0.0,hist_median,2021.0,0.0,BUHLER,local_police,1313.0,155.0,9200.0,srs_agency_header,3.0,True
OH0501200,7,7,2.5534830939123276,2.5534830939123276,0.0,hist_median,2021.0,0.0,NEW MIDDLETOWN,local_police,1556.0,99.0,55118.0,srs_agency_header,3.0,True
OR0080300,7,7,2.526363867694595,2.526363867694595,0.0,hist_median,2018.0,0.0,PORT ORFORD,local_police,1175.0,15.0,59250.0,srs_agency_header,6.0,True
MO0930500,7,7,2.4970383883883858,2.4970383883883858,0.0,hist_median,2021.0,0.0,LOWRY CITY,local_police,656.0,185.0,44282.0,srs_agency_header,3.0,True
MA014BA00,7,7,2.4968036378723415,2.4968036378723415,0.0,hist_median,2019.0,0.0,MBTA WORCESTER COUNTY,special_jurisdiction,0.0,27.0,99027.0,srs_agency_header,5.0,True
TX0780000,7,7,2.496629717352568,2.496629717352568,0.0,hist_median,2019.0,0.0,FOARD,sheriff,349.0,155.0,99155.0,srs_agency_header,5.0,True
TN0480300,7,7,2.495896224526565,2.495896224526565,0.0,hist_median,2020.0,0.0,SPR REELFOOT LAKE,special_jurisdiction,0.0,95.0,74540.0,srs_agency_header,4.0,False
NJ0180000,7,7,2.4627538300365908,2.4627538300365908,0.0,hist_median,2019.0,0.0,SOMERSET,sheriff,0.0,35.0,99035.0,srs_agency_header,5.0,True
PA0631400,3,7,2.455574198533696,16.637392380351876,13.0,hist_median,2020.0,0.0,CARROLL TOWNSHIP,local_police,5481.0,125.0,11424.0,srs_agency_header,4.0,True
MO0721000,7,7,2.4480730659563,2.4480730659563,0.0,hist_median,2018.0,0.0,MARSTON,local_police,456.0,143.0,46406.0,srs_agency_header,6.0,True
IA0950000,7,7,2.434279084279785,2.434279084279785,0.0,hist_median,2020.0,0.0,WINNEBAGO,sheriff,6781.0,189.0,99189.0,srs_agency_header,4.0,True
ID0080100,7,7,2.4270653598574423,2.4270653598574423,0.0,hist_median,2020.0,0.0,IDAHO CITY,local_police,551.0,15.0,39610.0,srs_agency_header,4.0,True
WVWSP0000,7,7,2.411094878804227,2.411094878804227,0.0,hist_median,2019.0,0.0,STATE POLICE,state_law_enforcement,0.0,39.0,75292.0,srs_agency_header,5.0,False
CA0459100,7,7,2.4104682929654695,2.4104682929654695,0.0,hist_median,2019.0,0.0,SHASTA COUNTY MARSHAL,constable_marshal,0.0,89.0,59920.0,srs_agency_header,5.0,True
MI6318000,5,7,2.4067760041173525,4.806776004117353,2.0,hist_median,2020.0,0.0,ADDISON TOWNSHIP,unknown,,,,,4.0,False
OH0530300,7,7,2.388454241076526,2.388454241076526,0.0,hist_median,2020.0,0.0,RACINE,local_police,677.0,105.0,65256.0,srs_agency_header,4.0,True
MO0942400,7,7,2.374678735672708,2.374678735672708,0.0,hist_median,2018.0,0.0,MINERAL AREA COLLEGE,special_jurisdiction,0.0,187.0,56272.0,srs_agency_header,6.0,True
MO0890800,7,7,2.374678735672708,2.374678735672708,0.0,hist_median,2018.0,0.0,HENRIETTA,local_police,356.0,177.0,31654.0,srs_agency_header,6.0,True
WV0390200,7,7,2.3735488219425895,2.3735488219425895,0.0,hist_median,2021.0,0.0,TERRA ALTA,local_police,1507.0,77.0,79708.0,srs_agency_header,3.0,True
TN0120200,7,7,2.3709817285603445,2.3709817285603445,0.0,hist_median,2019.0,0.0,SPR CHICKASAW,special_jurisdiction,0.0,23.0,33260.0,srs_agency_header,5.0,False
IL0902200,7,7,2.365121087863176,2.365121087863176,0.0,hist_median,2018.0,0.0,FON DU LAC PARK DISTRICT,special_jurisdiction,0.0,179.0,26636.0,srs_agency_header,6.0,True
IL0602400,7,7,2.361867334888227,2.361867334888227,0.0,hist_median,2018.0,0.0,MARINE,local_police,1005.0,119.0,46864.0,srs_agency_header,6.0,True
IL0680400,7,7,2.3561079721430738,2.3561079721430738,0.0,hist_median,2019.0,0.0,RAYMOND,local_police,947.0,135.0,62965.0,srs_agency_header,5.0,True
OH0412200,7,7,2.3517172030665123,2.3517172030665123,0.0,hist_median,2020.0,0.0,SALINE TOWNSHIP,local_police,1272.0,81.0,70086.0,srs_agency_header,4.0,True
IL0430600,7,7,2.3492646776849107,2.3492646776849107,0.0,hist_median,2019.0,0.0,WARREN,local_police,1319.0,85.0,78851.0,srs_agency_header,5.0,True
SD0200400,7,7,2.323745305000898,2.323745305000898,0.0,hist_median,2020.0,0.0,EAGLE BUTTE,local_police,1417.0,41.0,17620.0,srs_agency_header,4.0,True
KS0900100,7,7,2.3002421046776043,2.3002421046776043,0.0,hist_median,2019.0,0.0,HOXIE,local_police,1235.0,179.0,33350.0,srs_agency_header,5.0,True
WVWSP6900,7,7,2.298050175474898,2.298050175474898,0.0,hist_median,2021.0,0.0,SP PKWY AUTH RALEIGH CO,state_law_enforcement,0.0,81.0,99081.0,srs_agency_header,3.0,False
TN0950500,7,7,2.2691812086400067,2.2691812086400067,0.0,hist_median,2021.0,0.0,SPR CEDARS OF LEBANON,special_jurisdiction,0.0,189.0,41520.0,srs_agency_header,3.0,False
MI2796700,7,7,2.2691235059760957,2.2691235059760957,0.0,hist_median,2019.0,0.0,LAC VIEUX DESERT TRIBAL,local_police,0.0,53.0,99055.0,srs_agency_header,5.0,True
IL0721200,7,7,2.2518488501671565,2.2518488501671565,0.0,hist_median,2020.0,0.0,GLASFORD,local_police,976.0,143.0,29483.0,srs_agency_header,4.0,True
GA1580400,7,7,2.2367926145898696,2.2367926145898696,0.0,hist_median,2018.0,0.0,TOOMSBORO,local_police,495.0,319.0,76952.0,srs_agency_header,6.0,True
WV0410300,7,7,2.2316070691337115,2.2316070691337115,0.0,hist_median,2019.0,0.0,MABSCOTT,local_police,1298.0,81.0,49492.0,srs_agency_header,5.0,True
TN0850200,7,7,2.2205710310810383,2.2205710310810383,0.0,hist_median,2018.0,0.0,DTF 15TH JUDICIAL DISTRI,special_jurisdiction,0.0,169.0,32720.0,srs_agency_header,6.0,True
IL0843000,7,7,2.1978323620847173,2.1978323620847173,0.0,hist_median,2020.0,0.0,THAYER,local_police,664.0,167.0,74860.0,srs_agency_header,4.0,True
TN0180200,7,7,2.1708543253161254,2.1708543253161254,0.0,hist_median,2021.0,0.0,SPR CUMBERLAND MOUNTAIN,special_jurisdiction,0.0,35.0,18540.0,srs_agency_header,3.0,False
CA0365900,7,7,2.167912380551955,2.167912380551955,0.0,hist_median,2020.0,0.0,DPR TEHACHAPI DISTRICT,special_jurisdiction,,71.0,99071.0,srs_agency_header,4.0,False
UT0050000,7,7,2.1584003601755253,2.1584003601755253,0.0,hist_median,2021.0,0.0,DAGGETT,sheriff,1043.0,9.0,99009.0,srs_agency_header,3.0,True
MI1143000,7,7,2.1466795051267544,2.1466795051267544,0.0,hist_median,2019.0,0.0,GRAND BEACH,local_police,282.0,21.0,33260.0,srs_agency_header,5.0,False
OKDI05300,7,7,2.1431846573379807,2.1431846573379807,0.0,hist_median,2021.0,0.0,PAWNEE AGENCY,local_police,0.0,117.0,57650.0,srs_agency_header,3.0,True
NJ0091400,4,7,2.141078838174274,31.47441217150761,22.0,hist_median,2019.0,0.0,STEVENS INSTITUTE OF TEC,special_jurisdiction,,17.0,32250.0,srs_agency_header,5.0,False
MI2324700,7,7,2.13159527160783,2.13159527160783,0.0,hist_median,2019.0,0.0,BELLEVUE,local_police,1354.0,45.0,7060.0,srs_agency_header,5.0,True
KY037015A,7,7,2.1215593287789347,2.1215593287789347,0.0,hist_median,2018.0,0.0,,unknown,0.0,73.0,,fbi_cde_agency_roster,6.0,True
MI0537500,7,7,2.115717981313728,2.115717981313728,0.0,hist_median,2019.0,0.0,ELK RAPIDS,local_police,1625.0,9.0,25320.0,srs_agency_header,5.0,True
SD0600000,7,7,2.109576175167564,2.109576175167564,0.0,hist_median,2020.0,0.0,TODD,sheriff,10316.0,121.0,99121.0,srs_agency_header,4.0,True
TN0191900,7,7,2.109460269975997,2.109460269975997,0.0,hist_median,2021.0,0.0,SPR RADNOR LAKE NAT AREA,special_jurisdiction,0.0,37.0,52000.0,srs_agency_header,3.0,False
LA0600400,7,7,2.1082363427448936,2.1082363427448936,0.0,hist_median,2019.0,0.0,CULLEN,local_police,1088.0,119.0,18790.0,srs_agency_header,5.0,True
KS0080700,7,7,2.10583965458601,2.10583965458601,0.0,hist_median,2020.0,0.0,LEON,local_police,732.0,15.0,39450.0,srs_agency_header,4.0,True
SDDCI0000,7,7,2.1025204582651393,2.1025204582651393,0.0,hist_median,2018.0,0.0,DIV OF CRIMINAL INVEST,special_jurisdiction,0.0,65.0,49600.0,srs_agency_header,6.0,True
KS0580500,7,7,2.102517609317246,2.102517609317246,0.0,hist_median,2019.0,0.0,GOESSEL,local_police,565.0,115.0,26750.0,srs_agency_header,5.0,True
IA0640200,7,7,2.0977095502871865,2.0977095502871865,0.0,hist_median,2019.0,0.0,STATE CENTER,local_police,1457.0,127.0,75135.0,srs_agency_header,5.0,True
OH0691400,7,7,2.0922479341659677,2.0922479341659677,0.0,hist_median,2018.0,0.0,PANDORA,local_police,1198.0,137.0,59738.0,srs_agency_header,6.0,True
WV0250700,7,7,2.0864239717489723,2.0864239717489723,0.0,hist_median,2018.0,0.0,GRANT TOWN,local_police,681.0,49.0,32908.0,srs_agency_header,6.0,False
MI2578200,7,7,2.0828460115435417,2.0828460115435417,0.0,hist_median,2019.0,0.0,THETFORD TOWNSHIP,local_police,6699.0,49.0,79460.0,srs_agency_header,5.0,False
SD0460200,7,7,2.081636980813895,2.081636980813895,0.0,hist_median,2021.0,0.0,FAITH,local_police,417.0,93.0,20980.0,srs_agency_header,3.0,True
GA0650500,7,7,2.0745567510228824,2.0745567510228824,0.0,hist_median,2021.0,0.0,GRADY COUNTY SCHOOLS,unknown,0.0,131.0,,fbi_cde_agency_roster,3.0,True
MA0032200,5,7,2.0670080829271305,12.352722368641414,6.0,hist_median,2019.0,0.0,STONEHILL COLLEGE,unknown,,,,,5.0,False
KS1050900,7,7,2.0498298149640575,2.0498298149640575,0.0,hist_median,2021.0,0.0,KANSAS CITY FD FIRE INVE,unknown,0.0,209.0,,fbi_cde_agency_roster,3.0,True
IL0630400,7,7,2.043834352289768,2.043834352289768,0.0,hist_median,2020.0,0.0,SAN JOSE,local_police,607.0,107.0,67613.0,srs_agency_header,4.0,True
VT0050300,7,7,2.0381620875449338,2.0381620875449338,0.0,hist_median,2020.0,0.0,CANAAN,local_police,927.0,9.0,11800.0,srs_agency_header,4.0,False
WV0261200,7,7,2.024390243902439,2.024390243902439,0.0,hist_median,2019.0,0.0,MARSHALL COUNTY DRUG TAS,unknown,0.0,51.0,,fbi_cde_agency_roster,5.0,True
WV0250200,7,7,2.0241063471866796,2.0241063471866796,0.0,hist_median,2018.0,0.0,MANNINGTON,local_police,2040.0,49.0,51100.0,srs_agency_header,6.0,True
TX0540200,7,7,2.0095484927022236,2.0095484927022236,0.0,hist_median,2018.0,0.0,LORENZO,local_police,1188.0,107.0,44032.0,srs_agency_header,6.0,True
VA0810100,7,7,2.0075057335464592,2.0075057335464592,0.0,hist_median,2021.0,0.0,GLASGOW,local_police,1111.0,163.0,31136.0,srs_agency_header,3.0,True
CA0570500,7,7,2.0,2.0,2.0,hist_median|partial_uplift_sanity_cap_hist_median,2020.0,0.0,UPRR YOLO COUNTY,special_jurisdiction,,113.0,99113.0,srs_agency_header,4.0,False
PA0281000,7,7,2.0,2.0,2.0,hist_median|partial_uplift_sanity_cap_hist_median,2019.0,0.0,PA ST UNIV MONT ALTO,special_jurisdiction,0.0,55.0,50544.0,srs_agency_header,5.0,True
NVDI00500,7,7,1.99335939479858,1.99335939479858,0.0,hist_median,2021.0,0.0,LOVELOCK PAIUTE TRIBAL,local_police,0.0,27.0,43000.0,srs_agency_header,3.0,True
WV0120200,7,7,1.9911444141689376,1.9911444141689376,0.0,hist_median,2019.0,0.0,DNR GRANT COUNTY,special_jurisdiction,0.0,23.0,62956.0,srs_agency_header,5.0,True
MD320SP00,7,7,1.9905981403347668,1.9905981403347668,0.0,hist_median,2019.0,0.0,SP TALBOT COUNTY,state_law_enforcement,993.0,41.0,99041.0,srs_agency_header,5.0,False
MD0020700,7,7,1.9874090686581436,1.9874090686581436,0.0,hist_median,2019.0,0.0,GEN SRVCS ANNAP A AR CO,special_jurisdiction,0.0,3.0,1600.0,srs_agency_header,5.0,True
MO0320100,7,7,1.9809509138987305,1.9809509138987305,0.0,hist_median,2018.0,0.0,MAYSVILLE,local_police,1114.0,63.0,46946.0,srs_agency_header,6.0,False
IL0110700,7,7,1.9669141734003055,1.9669141734003055,0.0,hist_median,2020.0,0.0,MORRISONVILLE,local_police,1030.0,21.0,50543.0,srs_agency_header,4.0,True
KY0566100,7,7,1.964526344404144,1.964526344404144,0.0,hist_median,2018.0,0.0,ALCHL BEV CNTRL INV DIV,unknown,0.0,111.0,,fbi_cde_agency_roster,6.0,True
IL0581400,5,7,1.9610859209091431,18.46108592090914,11.0,hist_median,2018.0,0.0,MILLIKIN UNIVERSITY,unknown,,,,,6.0,False
IL0841300,7,7,1.9584200723129177,1.9584200723129177,0.0,hist_median,2018.0,0.0,LELAND GROVE,local_police,1486.0,167.0,42769.0,srs_agency_header,6.0,True
IL0811400,7,7,1.9584200723129177,1.9584200723129177,0.0,hist_median,2018.0,0.0,HILLSDALE,local_police,510.0,161.0,35073.0,srs_agency_header,6.0,True
IL0860400,7,7,1.9432576274025328,1.9432576274025328,0.0,hist_median,2020.0,0.0,BLUFFS,local_police,660.0,171.0,,fbi_cde_agency_roster,4.0,True
IL0120400,7,7,1.9432576274025328,1.9432576274025328,0.0,hist_median,2019.0,0.0,WESTFIELD,local_police,556.0,23.0,80281.0,srs_agency_header,5.0,False
TN022990X,7,7,1.941884600493508,1.941884600493508,0.0,hist_median,2021.0,0.0,BURNS,unknown,0.0,,,,3.0,False
TN0040200,7,7,1.9249178471734516,1.9249178471734516,0.0,hist_median,2021.0,0.0,SPR FALL CREEK FALLS,special_jurisdiction,0.0,7.0,58120.0,srs_agency_header,3.0,False
FL0170300,7,7,1.9185830568341335,1.9185830568341335,0.0,hist_median,2019.0,0.0,DLE ESCAMBIA CO PENSACO,state_law_enforcement,0.0,33.0,99033.0,srs_agency_header,5.0,True
CO0460200,7,7,1.915250464568427,1.915250464568427,0.0,hist_median,2019.0,0.0,RIDGWAY,local_police,1270.0,91.0,64200.0,srs_agency_header,5.0,True
GA0604200,7,7,1.9005626221193823,1.9005626221193823,0.0,hist_median,2021.0,0.0,ATLANTA METROPLTN ST COL,special_jurisdiction,0.0,121.0,4000.0,srs_agency_header,3.0,True
IL0291100,7,7,1.8947745266865617,1.8947745266865617,0.0,hist_median,2020.0,0.0,FAIRVIEW,local_police,478.0,57.0,25063.0,srs_agency_header,4.0,True
DE0021600,7,7,1.894152572080568,1.894152572080568,0.0,hist_median,2019.0,0.0,ALCOHOL TOBACCO ENFRCM,unknown,0.0,3.0,,fbi_cde_agency_roster,5.0,True
MO0970200,7,7,1.8933944400552567,1.8933944400552567,0.0,hist_median,2019.0,0.0,ST MARYS,local_police,348.0,186.0,65034.0,srs_agency_header,5.0,False
KS0940000,7,7,1.8811818446325033,1.8811818446325033,0.0,hist_median,2020.0,0.0,STANTON,sheriff,2028.0,187.0,99187.0,srs_agency_header,4.0,True
WV0020200,7,7,1.840147121233555,1.840147121233555,0.0,hist_median,2018.0,0.0,DNR BERKELEY COUNTY,special_jurisdiction,0.0,3.0,99003.0,srs_agency_header,6.0,True
WV0110200,7,7,1.840147121233555,1.840147121233555,0.0,hist_median,2018.0,0.0,GLENVILLE STATE COLLEGE,special_jurisdiction,0.0,21.0,32044.0,srs_agency_header,6.0,True
OK070015A,7,7,1.8341880917882536,1.8341880917882536,0.0,hist_median,2021.0,0.0,,unknown,0.0,139.0,,fbi_cde_agency_roster,3.0,True
PA0634400,6,7,1.8238062426248187,9.82380624262482,4.0,hist_median,2018.0,0.0,CALIFORNIA UNIVERSITY,special_jurisdiction,0.0,125.0,10768.0,srs_agency_header,6.0,True
PA0404100,6,7,1.804503436785612,7.8045034367856125,3.0,hist_median,2019.0,0.0,JACKSON TOWNSHIP,local_police,4815.0,79.0,37400.0,srs_agency_header,5.0,True
LA0300200,7,7,1.775637762627514,1.775637762627514,0.0,hist_median,2019.0,0.0,OLLA,local_police,1394.0,59.0,57905.0,srs_agency_header,5.0,True
KS0170100,7,7,1.7461968977822449,1.7461968977822449,0.0,hist_median,2021.0,0.0,COLDWATER,local_police,773.0,33.0,14700.0,srs_agency_header,3.0,True
NY223UN00,5,7,1.74090573089885,40.40757239756551,29.0,hist_median,2019.0,0.0,SUNY POLICE DOWNSTATE M,special_jurisdiction,0.0,47.0,99047.0,srs_agency_header,5.0,True
MI7634600,7,7,1.7322642650096296,1.7322642650096296,0.0,hist_median,2019.0,0.0,DECKERVILLE,local_police,885.0,151.0,21100.0,srs_agency_header,5.0,True
KS0250100,7,7,1.7319940554398694,1.7319940554398694,0.0,hist_median,2020.0,0.0,HOWARD,local_police,598.0,49.0,33250.0,srs_agency_header,4.0,True
PA0656000,7,7,1.7273918064109754,1.7273918064109754,0.0,hist_median,2019.0,0.0,SPR KEYSTONE,unknown,0.0,129.0,,fbi_cde_agency_roster,5.0,True
PA31BCI00,7,7,1.7273918064109754,1.7273918064109754,0.0,hist_median,2019.0,0.0,SP BCI HUNTINGDON COUNT,state_law_enforcement,,61.0,99061.0,srs_agency_header,5.0,False
IN358SP00,7,7,1.72231689978498,1.72231689978498,0.0,hist_median,2019.0,0.0,SP OHIO COUNTY,state_law_enforcement,0.0,115.0,99115.0,srs_agency_header,5.0,False
NBNSP4300,7,7,1.718235510166951,1.718235510166951,0.0,hist_median,2021.0,0.0,ST PTRL HAYES COUNTY,state_law_enforcement,0.0,85.0,99085.0,srs_agency_header,3.0,True
TX1016100,4,7,1.7173126538379486,21.21731265383795,13.0,hist_median,2019.0,0.0,HOUSTON BAPTIST UNIV,special_jurisdiction,,201.0,35000.0,srs_agency_header,5.0,False
PA0103300,5,7,1.7029769161193913,15.702976916119392,7.0,hist_median,2020.0,0.0,ADAMS TOWNSHIP,local_police,15861.0,19.0,300.0,srs_agency_header,4.0,True
MO0750100,7,7,1.685949716855879,1.685949716855879,0.0,hist_median,2021.0,0.0,ALTON,local_police,834.0,149.0,964.0,srs_agency_header,3.0,True
TN0820600,7,7,1.6788211851411,1.6788211851411,0.0,hist_median,2021.0,0.0,DTF 2ND JUDICIAL DISTRIC,special_jurisdiction,0.0,163.0,6740.0,srs_agency_header,3.0,True
FL0019000,4,7,1.6767303247780077,49.676730324778006,4.0,hist_median,2019.0,0.0,HP ALACHUA COUNTY,state_law_enforcement,0.0,1.0,25175.0,srs_agency_header,5.0,True
NJ018SP00,4,7,1.6759717547680328,12.342638421434698,8.0,hist_median,2019.0,0.0,SP SOMERSET COUNTY,state_law_enforcement,0.0,35.0,99035.0,srs_agency_header,5.0,True
PA0382100,7,7,1.6709250955977208,1.6709250955977208,0.0,hist_median,2021.0,0.0,COUNTY DET LEBANON CNTY,special_jurisdiction,0.0,75.0,99075.0,srs_agency_header,3.0,True
OH0641000,7,7,1.664996142696315,1.664996142696315,0.0,hist_median,2020.0,0.0,SHAWNEE,local_police,641.0,127.0,71962.0,srs_agency_header,4.0,True
COCBI0000,7,7,1.6551119059799224,1.6551119059799224,0.0,hist_median,2019.0,0.0,COLORADO BUREAU OF INVES,special_jurisdiction,0.0,31.0,20000.0,srs_agency_header,5.0,True
IN370SP00,7,7,1.6390472502195892,1.6390472502195892,0.0,hist_median,2019.0,0.0,SP RUSH COUNTY,state_law_enforcement,0.0,139.0,99139.0,srs_agency_header,5.0,False
IL0630800,7,7,1.634666404637909,1.634666404637909,0.0,hist_median,2019.0,0.0,FOREST CITY,local_police,227.0,125.0,,fbi_cde_agency_roster,5.0,True
IL1000900,7,7,1.634666404637909,1.634666404637909,0.0,hist_median,2019.0,0.0,HURST,local_police,789.0,199.0,36815.0,srs_agency_header,5.0,True
IL0100200,7,7,1.634666404637909,1.634666404637909,0.0,hist_median,2020.0,0.0,HOMER,local_police,1168.0,19.0,35814.0,srs_agency_header,4.0,False
MN0410400,7,7,1.6217537824384778,1.6217537824384778,0.0,hist_median,2019.0,0.0,LAKE BENTON,local_police,673.0,81.0,34100.0,srs_agency_header,5.0,False
WI0330100,7,7,1.6196262753639803,1.6196262753639803,0.0,hist_median,2019.0,0.0,ARGYLE,local_police,819.0,65.0,2650.0,srs_agency_header,5.0,True
MO0350700,7,7,1.6104786545924967,1.6104786545924967,0.0,hist_median,2021.0,0.0,SENATH,local_police,1652.0,69.0,66638.0,srs_agency_header,3.0,True
SC002SP00,7,7,1.6099582844856135,1.6099582844856135,0.0,hist_median,2020.0,0.0,HP AIKEN COUNTY,state_law_enforcement,0.0,3.0,99003.0,srs_agency_header,4.0,True
CA0401800,7,7,1.5988741147141896,1.5988741147141896,0.0,hist_median,2019.0,0.0,UPRR SAN LUIS OBISPO CO,special_jurisdiction,0.0,79.0,68154.0,srs_agency_header,5.0,True
OH0440600,7,7,1.5981574117393025,1.5981574117393025,0.0,hist_median,2021.0,0.0,PROCTORVILLE,local_police,535.0,87.0,64766.0,srs_agency_header,3.0,True
