ori7c,ori9,state_abbr,state_fips,year,aggravated_assault,burglary,larceny,motor_vehicle_theft,murder,rape,robbery,total,sig,preferred_sources,max_preferred_months,n_usable,agency_name_std,agency_type_norm,population_latest_nibrs,county_fips,place_fips,county_fips_source,cw_n_jurisdictions,cw_weight_sum,cw_relationship,cw_jurisdictions,estimated_count_2024_all_offenses,group_n_ori9,group_n_distinct_signature,group_total_sum,group_total_max,group_total_min,group_excess_mass,match_evidence,duplicate_class
CA01299,CA0129900,CA,06,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|0|0,srs_return_a_annual,0.0,0,HP HUMBOLDT COUNTY,state_law_enforcement,0.0,023,99023,srs_agency_header,1.0,1.0,overlap,06:statewide_overlap_layer,317.7470570781335,3,3,231.0,176.0,0.0,55.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA01299,CA0129925,CA,06,2022,6.0,2.0,47.0,121.0,0.0,0.0,0.0,176.0,0|0|0|6|2|47|121,nibrs_srs_equivalent_annual,12.0,7,HIGHWAY PATROL HUMBOLDT AREA OFFICE,state_law_enforcement,0.0,023,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,144.0,3,3,231.0,176.0,0.0,55.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA01299,CA0129926,CA,06,2022,0.0,0.0,14.0,41.0,0.0,0.0,0.0,55.0,0|0|0|0|0|14|41,nibrs_srs_equivalent_annual,12.0,7,HIGHWAY PATROL GARBERVILLE AREA OFFICE,state_law_enforcement,0.0,023,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,43.0,3,3,231.0,176.0,0.0,55.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA03799,CA0379900,CA,06,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|0|0,srs_return_a_annual,0.0,0,HP SAN DIEGO COUNTY,state_law_enforcement,0.0,073,66000,srs_agency_header,1.0,1.0,overlap,06:statewide_overlap_layer,179.75475661918574,6,6,78.0,25.0,0.0,53.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA03799,CA0379901,CA,06,2022,0.0,0.0,1.0,7.0,0.0,0.0,0.0,8.0,0|0|0|0|0|1|7,nibrs_srs_equivalent_annual,12.0,7,,state_law_enforcement,0.0,073,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,101.3135260913796,6,6,78.0,25.0,0.0,53.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA03799,CA0379908,CA,06,2022,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0|0|0|0|0|0|9,nibrs_srs_equivalent_annual,12.0,7,,state_law_enforcement,0.0,073,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,27.0,6,6,78.0,25.0,0.0,53.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA03799,CA0379945,CA,06,2022,1.0,0.0,0.0,12.0,0.0,0.0,0.0,13.0,0|0|0|1|0|0|12,nibrs_srs_equivalent_annual,12.0,7,HIGHWAY PATROL SAN DIEGO AREA OFFICE,state_law_enforcement,0.0,073,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,4.0,6,6,78.0,25.0,0.0,53.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA03799,CA0379950,CA,06,2022,3.0,0.0,0.0,21.0,1.0,0.0,0.0,25.0,1|0|0|3|0|0|21,nibrs_srs_equivalent_annual,12.0,7,HIGHWAY PATROL OCEANSIDE AREA OFFICE,state_law_enforcement,0.0,073,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,39.0,6,6,78.0,25.0,0.0,53.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA03799,CA0379980,CA,06,2022,0.0,0.0,11.0,12.0,0.0,0.0,0.0,23.0,0|0|0|0|0|11|12,nibrs_srs_equivalent_annual,12.0,7,HIGHWAY PATROL EL CAJON AREA OFFICE,state_law_enforcement,0.0,073,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,3.0,6,6,78.0,25.0,0.0,53.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
NH00927,NH0092700,NH,33,2022,1.0,3.0,46.0,0.0,0.0,2.0,0.0,52.0,0|2|0|1|3|46|0,srs_return_a_annual,11.0,0,UNIV OF NEW HAMPSHIRE,special_jurisdiction,,017,19620,srs_agency_header,1.0,1.0,overlap,33:statewide_overlap_layer,73.0,2,1,104.0,52.0,52.0,52.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
NH00927,NH00927TZ,NH,33,2022,1.0,3.0,46.0,0.0,0.0,2.0,0.0,52.0,0|2|0|1|3|46|0,nibrs_srs_equivalent_annual,12.0,7,DURHAM,special_jurisdiction,0.0,017,,fbi_cde_agency_roster,1.0,1.0,overlap,33:statewide_overlap_layer,73.0,2,1,104.0,52.0,52.0,52.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
MI63181,MI6318100,MI,26,2022,18.0,6.0,16.0,4.0,0.0,5.0,1.0,50.0,0|5|1|18|6|16|4,srs_return_a_annual,12.0,7,BRANDON TOWNSHIP,unknown,,,,,1.0,1.0,overlap,26:statewide_overlap_layer,36.0,2,1,100.0,50.0,50.0,50.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
MI63181,MI631810X,MI,26,2022,18.0,6.0,16.0,4.0,0.0,5.0,1.0,50.0,0|5|1|18|6|16|4,nibrs_srs_equivalent_annual,12.0,7,,local_police,16161.0,125,,fbi_cde_agency_roster,1.0,1.0,exclusive,26:state_nonmunicipal_remainder,36.0,2,1,100.0,50.0,50.0,50.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
SD01399,SD0139900,SD,46,2022,0.0,3.0,45.0,1.0,0.0,1.0,0.0,50.0,0|1|0|0|3|45|1,srs_return_a_annual,11.0,0,UNIVERSITY OF SOUTH DAKO,unknown,,,,,1.0,1.0,overlap,46:statewide_overlap_layer,26.399999999999995,2,1,100.0,50.0,50.0,50.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
SD01399,SD013990X,SD,46,2022,0.0,3.0,45.0,1.0,0.0,1.0,0.0,50.0,0|1|0|0|3|45|1,nibrs_srs_equivalent_annual,12.0,7,,special_jurisdiction,0.0,027,,fbi_cde_agency_roster,1.0,1.0,overlap,46:statewide_overlap_layer,22.0,2,1,100.0,50.0,50.0,50.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
TX01534,TX0153400,TX,48,2022,1.0,0.0,43.0,5.0,0.0,1.0,0.0,50.0,0|1|0|1|0|43|5,cius_publication_annual,12.0,7,ST MARY S UNIVERSITY,special_jurisdiction,,029,65000,srs_agency_header,1.0,1.0,overlap,48:statewide_overlap_layer,30.0,2,1,100.0,50.0,50.0,50.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
TX01534,TX015349E,TX,48,2022,1.0,0.0,43.0,5.0,0.0,1.0,0.0,50.0,0|1|0|1|0|43|5,nibrs_srs_equivalent_annual,12.0,7,SAN ANTONIO,special_jurisdiction,0.0,029,,fbi_cde_agency_roster,1.0,1.0,overlap,48:statewide_overlap_layer,31.0,2,1,100.0,50.0,50.0,50.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
CA02499,CA0249900,CA,06,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|0|0,srs_return_a_annual,0.0,0,HP MERCED COUNTY,state_law_enforcement,0.0,047,46898,srs_agency_header,1.0,1.0,overlap,06:statewide_overlap_layer,439.85833851169895,3,3,131.0,83.0,0.0,48.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA02499,CA0249960,CA,06,2022,0.0,0.0,13.0,69.0,0.0,0.0,1.0,83.0,0|0|1|0|0|13|69,nibrs_srs_equivalent_annual,12.0,7,HIGHWAY PATROL MERCED AREA OFFICE,state_law_enforcement,0.0,047,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,70.0,3,3,131.0,83.0,0.0,48.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA02499,CA0249961,CA,06,2022,1.0,4.0,11.0,31.0,0.0,0.0,1.0,48.0,0|0|1|1|4|11|31,nibrs_srs_equivalent_annual,12.0,7,HIGHWAY PATROL LOS BANOS AREA OFFICE,state_law_enforcement,0.0,047,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,36.0,3,3,131.0,83.0,0.0,48.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
NM03210,NM0321000,NM,35,2022,11.0,19.0,14.0,3.0,0.0,0.0,1.0,48.0,0|0|1|11|19|14|3,srs_return_a_annual,12.0,7,PERALTA,local_police,,061,56180,srs_agency_header,1.0,1.0,exclusive,35:municipal:place:3556180,30.0,2,1,96.0,48.0,48.0,48.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
NM03210,NM032100X,NM,35,2022,11.0,19.0,14.0,3.0,0.0,0.0,1.0,48.0,0|0|1|11|19|14|3,nibrs_srs_equivalent_annual,12.0,7,PERALTA,local_police,3631.0,061,,fbi_cde_agency_roster,1.0,1.0,exclusive,35:municipal:place:3556180,30.0,2,1,96.0,48.0,48.0,48.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
GA01109,GA0110900,GA,13,2022,0.0,1.0,37.0,7.0,0.0,0.0,1.0,46.0,0|0|1|0|1|37|7,cius_publication_annual,12.0,7,MERCER UNIVERSITY,special_jurisdiction,,021,49000,srs_agency_header,1.0,1.0,overlap,13:statewide_overlap_layer,77.0,2,1,92.0,46.0,46.0,46.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
GA01109,GA011099E,GA,13,2022,0.0,1.0,37.0,7.0,0.0,0.0,1.0,46.0,0|0|1|0|1|37|7,nibrs_srs_equivalent_annual,12.0,7,MACON,special_jurisdiction,0.0,021,,fbi_cde_agency_roster,1.0,1.0,overlap,13:statewide_overlap_layer,77.0,2,1,92.0,46.0,46.0,46.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
IN04939,IN0493900,IN,18,2022,0.0,3.0,37.0,4.0,0.0,0.0,2.0,46.0,0|0|2|0|3|37|4,srs_return_a_annual,12.0,7,UNIVERSITY OF INDIANAPOL,unknown,,,,,1.0,1.0,overlap,18:statewide_overlap_layer,36.191405218686015,2,1,92.0,46.0,46.0,46.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
IN04939,IN049399E,IN,18,2022,0.0,3.0,37.0,4.0,0.0,0.0,2.0,46.0,0|0|2|0|3|37|4,nibrs_srs_equivalent_annual,12.0,7,,special_jurisdiction,0.0,097,,fbi_cde_agency_roster,1.0,1.0,overlap,18:statewide_overlap_layer,27.0,2,1,92.0,46.0,46.0,46.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
CA04099,CA0409900,CA,06,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|0|0,srs_return_a_annual,0.0,0,HP SAN LUIS OBISPO CNTY,state_law_enforcement,0.0,079,68154,srs_agency_header,1.0,1.0,overlap,06:statewide_overlap_layer,92.9244069014969,4,4,146.0,102.0,0.0,44.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA04099,CA0409901,CA,06,2022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0|0|0|0|0|1|1,nibrs_srs_equivalent_annual,12.0,7,,state_law_enforcement,0.0,079,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,1.0,4,4,146.0,102.0,0.0,44.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA04099,CA0409940,CA,06,2022,13.0,1.0,2.0,26.0,0.0,0.0,0.0,42.0,0|0|0|13|1|2|26,nibrs_srs_equivalent_annual,12.0,7,HIGHWAY PATROL TEMPLETON AREA OFFICE,state_law_enforcement,0.0,079,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,25.0,4,4,146.0,102.0,0.0,44.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA04099,CA0409945,CA,06,2022,8.0,1.0,15.0,78.0,0.0,0.0,0.0,102.0,0|0|0|8|1|15|78,nibrs_srs_equivalent_annual,12.0,7,HIGHWAY PATROL SAN LUIS OBISPO AREA OFFICE,state_law_enforcement,0.0,079,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,8.0,4,4,146.0,102.0,0.0,44.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA01099,CA0109900,CA,06,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|0|0,srs_return_a_annual,0.0,0,HP FRESNO COUNTY,state_law_enforcement,0.0,019,27000,srs_agency_header,1.0,1.0,overlap,06:statewide_overlap_layer,171.34242019736254,5,5,276.0,233.0,0.0,43.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA01099,CA0109901,CA,06,2022,1.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0|0|0|1|0|0|6,nibrs_srs_equivalent_annual,12.0,7,,state_law_enforcement,0.0,019,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,4.0,5,5,276.0,233.0,0.0,43.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA01099,CA0109913,CA,06,2022,0.0,0.0,1.0,7.0,0.0,0.0,0.0,8.0,0|0|0|0|0|1|7,nibrs_srs_equivalent_annual,12.0,7,,state_law_enforcement,0.0,019,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,1.0,5,5,276.0,233.0,0.0,43.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA01099,CA0109935,CA,06,2022,4.0,3.0,28.0,196.0,0.0,1.0,1.0,233.0,0|1|1|4|3|28|196,nibrs_srs_equivalent_annual,12.0,7,HIGHWAY PATROL FRESNO AREA OFFICE,state_law_enforcement,0.0,019,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,106.0,5,5,276.0,233.0,0.0,43.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA01099,CA0109995,CA,06,2022,6.0,2.0,1.0,19.0,0.0,0.0,0.0,28.0,0|0|0|6|2|1|19,nibrs_srs_equivalent_annual,12.0,7,HIGHWAY PATROL COALINGA AREA OFFICE,state_law_enforcement,0.0,019,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,6.0,5,5,276.0,233.0,0.0,43.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA03099,CA0309900,CA,06,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|0|0,srs_return_a_annual,0.0,0,HP ORANGE COUNTY,state_law_enforcement,0.0,059,36770,srs_agency_header,1.0,1.0,overlap,06:statewide_overlap_layer,105.19865623234577,4,4,86.0,49.0,0.0,37.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA03099,CA0309970,CA,06,2022,3.0,0.0,8.0,37.0,0.0,0.0,1.0,49.0,0|0|1|3|0|8|37,nibrs_srs_equivalent_annual,12.0,7,HIGHWAY PATROL WESTMINSTER AREA OFFICE,state_law_enforcement,0.0,059,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,54.0,4,4,86.0,49.0,0.0,37.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA03099,CA0309975,CA,06,2022,2.0,3.0,21.0,3.0,1.0,0.0,0.0,30.0,1|0|0|2|3|21|3,nibrs_srs_equivalent_annual,12.0,7,HIGHWAY PATROL SANTA ANA AREA OFFICE,state_law_enforcement,0.0,059,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,3.0,4,4,86.0,49.0,0.0,37.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA03099,CA0309990,CA,06,2022,3.0,0.0,3.0,1.0,0.0,0.0,0.0,7.0,0|0|0|3|0|3|1,nibrs_srs_equivalent_annual,12.0,7,,state_law_enforcement,0.0,059,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,5.744929357599404,4,4,86.0,49.0,0.0,37.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
IL0169W,IL0169W00,IL,17,2022,0.0,0.0,27.0,5.0,0.0,0.0,4.0,36.0,0|0|4|0|0|27|5,srs_return_a_annual,10.0,0,UNIV OF CHICAGO COOK C,unknown,,,,,1.0,1.0,overlap,17:statewide_overlap_layer,89.45454545454545,2,1,72.0,36.0,36.0,36.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
IL0169W,IL0169W9E,IL,17,2022,0.0,0.0,27.0,5.0,0.0,0.0,4.0,36.0,0|0|4|0|0|27|5,nibrs_srs_equivalent_annual,12.0,7,CHICAGO,special_jurisdiction,0.0,031,,fbi_cde_agency_roster,1.0,1.0,overlap,17:statewide_overlap_layer,82.0,2,1,72.0,36.0,36.0,36.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
CA03699,CA0369900,CA,06,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|0|0,srs_return_a_annual,0.0,0,HP SAN BERNARDINO CNTY,state_law_enforcement,0.0,071,99071,srs_agency_header,1.0,1.0,overlap,06:statewide_overlap_layer,188.39911285783745,9,8,133.0,98.0,0.0,35.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA03699,CA0369901,CA,06,2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,nibrs_srs_equivalent_annual,12.0,7,,state_law_enforcement,0.0,071,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,0.8533296316085391,9,8,133.0,98.0,0.0,35.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA03699,CA0369930,CA,06,2022,2.0,3.0,6.0,0.0,0.0,0.0,0.0,11.0,0|0|0|2|3|6|0,nibrs_srs_equivalent_annual,12.0,7,HIGHWAY PATROL BARSTOW AREA OFFICE,state_law_enforcement,0.0,071,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,39.0,9,8,133.0,98.0,0.0,35.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA03699,CA0369934,CA,06,2022,2.0,1.0,1.0,5.0,0.0,0.0,0.0,9.0,0|0|0|2|1|1|5,nibrs_srs_equivalent_annual,12.0,7,HIGHWAY PATROL NEEDLES AREA OFFICE,state_law_enforcement,0.0,071,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,9.0,9,8,133.0,98.0,0.0,35.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA03699,CA0369950,CA,06,2022,22.0,1.0,38.0,35.0,2.0,0.0,0.0,98.0,2|0|0|22|1|38|35,nibrs_srs_equivalent_annual,12.0,7,HIGHWAY PATROL VICTORVILLE AREA OFFICE,state_law_enforcement,0.0,071,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,56.0,9,8,133.0,98.0,0.0,35.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA03699,CA0369955,CA,06,2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0|0|0|0|0|0|1,nibrs_srs_equivalent_annual,12.0,7,HIGHWAY PATROL RANCHO CUCAMONGA AREA OFFICE,state_law_enforcement,0.0,071,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,13.0,9,8,133.0,98.0,0.0,35.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA03699,CA0369960,CA,06,2022,4.0,0.0,2.0,3.0,0.0,0.0,0.0,9.0,0|0|0|4|0|2|3,nibrs_srs_equivalent_annual,12.0,7,HIGHWAY PATROL SAN BERNARDINO AREA OFFICE,state_law_enforcement,0.0,071,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,9.0,9,8,133.0,98.0,0.0,35.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA03699,CA0369965,CA,06,2022,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0|0|0|0|0|0|3,nibrs_srs_equivalent_annual,12.0,7,,state_law_enforcement,0.0,071,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,1.7693264755156002,9,8,133.0,98.0,0.0,35.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA03699,CA0369970,CA,06,2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,nibrs_srs_equivalent_annual,12.0,7,,state_law_enforcement,0.0,071,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,0.9411677292192862,9,8,133.0,98.0,0.0,35.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
IL016AB,IL016AB00,IL,17,2022,0.0,0.0,33.0,0.0,0.0,1.0,1.0,35.0,0|1|1|0|0|33|0,srs_return_a_annual,12.0,7,LOYOLA UNIVERSITY OF CHI,special_jurisdiction,,031,14000,srs_agency_header,1.0,1.0,overlap,17:statewide_overlap_layer,62.0,2,1,70.0,35.0,35.0,35.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
IL016AB,IL016AB9E,IL,17,2022,0.0,0.0,33.0,0.0,0.0,1.0,1.0,35.0,0|1|1|0|0|33|0,nibrs_srs_equivalent_annual,12.0,7,CHICAGO,special_jurisdiction,0.0,031,,fbi_cde_agency_roster,1.0,1.0,overlap,17:statewide_overlap_layer,62.0,2,1,70.0,35.0,35.0,35.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
NC00106,NC0010600,NC,37,2022,0.0,3.0,28.0,2.0,0.0,1.0,0.0,34.0,0|1|0|0|3|28|2,cius_publication_annual,12.0,7,ELON UNIVERSITY,special_jurisdiction,,001,21095,srs_agency_header,1.0,1.0,overlap,37:statewide_overlap_layer,58.0,2,2,70.0,36.0,34.0,34.0,near_identical_total_ge_085,T1_same_ori7_multiple_ori9
NC00106,NC001069E,NC,37,2022,0.0,3.0,30.0,2.0,0.0,1.0,0.0,36.0,0|1|0|0|3|30|2,nibrs_srs_equivalent_annual,12.0,7,ELON,special_jurisdiction,0.0,001,,fbi_cde_agency_roster,1.0,1.0,overlap,37:statewide_overlap_layer,58.0,2,2,70.0,36.0,34.0,34.0,near_identical_total_ge_085,T1_same_ori7_multiple_ori9
NH00401,NH0040100,NH,33,2022,3.0,4.0,20.0,4.0,0.0,3.0,0.0,34.0,0|3|0|3|4|20|4,srs_return_a_annual,12.0,7,SP COOS COUNTY,state_law_enforcement,,007,99007,srs_agency_header,1.0,1.0,overlap,33:statewide_overlap_layer,22.909090909090907,2,1,68.0,34.0,34.0,34.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
NH00401,NH004010X,NH,33,2022,3.0,4.0,20.0,4.0,0.0,3.0,0.0,34.0,0|3|0|3|4|20|4,nibrs_srs_equivalent_annual,12.0,7,CONCORD,state_law_enforcement,7847.0,007,,fbi_cde_agency_roster,1.0,1.0,overlap,33:statewide_overlap_layer,21.0,2,1,68.0,34.0,34.0,34.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
MA01130,MA0113000,MA,25,2022,0.0,1.0,31.0,1.0,0.0,0.0,0.0,33.0,0|0|0|0|1|31|1,srs_return_a_annual,10.0,0,BABSON COLLEGE,unknown,,021,,leaic_crosswalk,1.0,1.0,overlap,25:statewide_overlap_layer,58.28571428571428,2,1,66.0,33.0,33.0,33.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
MA01130,MA011309E,MA,25,2022,0.0,1.0,31.0,1.0,0.0,0.0,0.0,33.0,0|0|0|0|1|31|1,nibrs_srs_equivalent_annual,12.0,7,WELLESLEY,special_jurisdiction,0.0,021,,fbi_cde_agency_roster,1.0,1.0,overlap,25:statewide_overlap_layer,34.0,2,1,66.0,33.0,33.0,33.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
IN00212,IN0021200,IN,18,2022,10.0,0.0,20.0,1.0,0.0,0.0,0.0,31.0,0|0|0|10|0|20|1,srs_return_a_annual,9.0,0,PARKVIEW HEALTH,unknown,,,,,1.0,1.0,overlap,18:statewide_overlap_layer,76.0,2,1,62.0,31.0,31.0,31.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
IN00212,IN002129E,IN,18,2022,10.0,0.0,20.0,1.0,0.0,0.0,0.0,31.0,0|0|0|10|0|20|1,nibrs_srs_equivalent_annual,9.0,7,,unknown,0.0,003,,fbi_cde_agency_roster,1.0,1.0,overlap,18:statewide_overlap_layer,76.0,2,1,62.0,31.0,31.0,31.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
CA03399,CA0339900,CA,06,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|0|0,srs_return_a_annual,0.0,0,HP RIVERSIDE COUNTY,state_law_enforcement,0.0,065,62000,srs_agency_header,1.0,1.0,overlap,06:statewide_overlap_layer,79.95303924291434,5,5,65.0,35.0,0.0,30.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA03399,CA0339930,CA,06,2022,7.0,0.0,0.0,6.0,0.0,0.0,0.0,13.0,0|0|0|7|0|0|6,nibrs_srs_equivalent_annual,12.0,7,HIGHWAY PATROL INDIO AREA OFFICE,state_law_enforcement,0.0,065,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,4.0,5,5,65.0,35.0,0.0,30.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA03399,CA0339955,CA,06,2022,7.0,2.0,0.0,6.0,1.0,0.0,0.0,16.0,1|0|0|7|2|0|6,nibrs_srs_equivalent_annual,12.0,7,HIGHWAY PATROL SAN GORGONIO PASS AREA OFFICE,state_law_enforcement,0.0,065,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,3.0,5,5,65.0,35.0,0.0,30.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA03399,CA0339960,CA,06,2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,nibrs_srs_equivalent_annual,12.0,7,,state_law_enforcement,0.0,065,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,0.8533296316085391,5,5,65.0,35.0,0.0,30.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA03399,CA0339985,CA,06,2022,11.0,1.0,5.0,18.0,0.0,0.0,0.0,35.0,0|0|0|11|1|5|18,nibrs_srs_equivalent_annual,12.0,7,HIGHWAY PATROL TEMECULA AREA OFFICE,state_law_enforcement,0.0,065,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,10.0,5,5,65.0,35.0,0.0,30.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
MA00538,MA0053800,MA,25,2022,2.0,11.0,16.0,0.0,0.0,1.0,0.0,30.0,0|1|0|2|11|16|0,cius_publication_annual,12.0,7,MERRIMACK COLLEGE,special_jurisdiction,,009,46400,srs_agency_header,1.0,1.0,overlap,25:statewide_overlap_layer,18.0,2,1,60.0,30.0,30.0,30.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
MA00538,MA005389E,MA,25,2022,2.0,11.0,16.0,0.0,0.0,1.0,0.0,30.0,0|1|0|2|11|16|0,nibrs_srs_equivalent_annual,12.0,7,NORTH ANDOVER,special_jurisdiction,0.0,009,,fbi_cde_agency_roster,1.0,1.0,overlap,25:statewide_overlap_layer,18.0,2,1,60.0,30.0,30.0,30.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
